time,open,high,low,close,volume,SMA_short,SMA_long,RSI
2026-02-19 13:20:00+00:00,154.908,154.926,154.896,154.919,225,154.87494999999998,154.79446,79.83193277310845
2026-02-19 13:21:00+00:00,154.918,154.922,154.906,154.918,195,154.88035,154.79922,79.16666666666272
2026-02-19 13:22:00+00:00,154.918,154.932,154.917,154.928,134,154.8858,154.80426,78.81355932202818
2026-02-19 13:23:00+00:00,154.928,154.938,154.907,154.907,224,154.88905,154.80913999999999,60.34482758620859
2026-02-19 13:24:00+00:00,154.906,154.908,154.848,154.858,246,154.89045,154.81297999999998,39.87341772152559
2026-02-19 13:25:00+00:00,154.858,154.866,154.84,154.852,218,154.8913,154.81598,39.37500000000423
2026-02-19 13:26:00+00:00,154.854,154.856,154.827,154.831,171,154.89045,154.81884,25.78616352202056
2026-02-19 13:27:00+00:00,154.832,154.844,154.831,154.842,126,154.89015,154.82168000000001,30.95238095239344
2026-02-19 13:28:00+00:00,154.842,154.858,154.84,154.85,85,154.88965,154.82416,34.482758620694725
2026-02-19 13:29:00+00:00,154.85,154.865,154.824,154.825,179,154.88675,154.82608,30.76923076923414
2026-02-19 13:30:00+00:00,154.825,154.949,154.825,154.91,676,154.88775,154.82988,53.11355311355143
2026-02-19 13:31:00+00:00,154.909,154.934,154.903,154.904,243,154.88865,154.83368000000002,51.27272727272776
2026-02-19 13:32:00+00:00,154.904,154.942,154.896,154.938,249,154.89015,154.8384,54.26621160409076
2026-02-19 13:33:00+00:00,154.938,154.966,154.934,154.952,340,154.89245,154.84316,57.28476821192119
2026-02-19 13:34:00+00:00,154.953,154.957,154.901,154.94,318,154.89425,154.84768,53.465346534650955
2026-02-19 13:35:00+00:00,154.942,154.962,154.933,154.954,391,154.89695,154.8524,55.69620253164523
2026-02-19 13:36:00+00:00,154.952,154.952,154.926,154.94,185,154.8993,154.85664,51.87499999999978
2026-02-19 13:37:00+00:00,154.945,154.949,154.93,154.93,188,154.90095,154.86028,53.72168284789517
2026-02-19 13:38:00+00:00,154.928,154.962,154.926,154.928,260,154.90169999999998,154.86364,63.358778625949974
2026-02-19 13:39:00+00:00,154.928,154.934,154.896,154.898,224,154.9012,154.86620000000002,58.041958041955056
2026-02-19 13:40:00+00:00,154.897,154.897,154.876,154.882,246,154.89935,154.8682,59.07473309608717
2026-02-19 13:41:00+00:00,154.882,154.938,154.878,154.935,219,154.90019999999998,154.87130000000002,64.39628482971938
2026-02-19 13:42:00+00:00,154.936,154.995,154.934,154.98,237,154.9028,154.87534,68.05555555555424
2026-02-19 13:43:00+00:00,154.982,154.996,154.976,154.988,154,154.90685,154.87954,73.76093294460678
2026-02-19 13:44:00+00:00,154.988,154.997,154.98,154.997,128,154.9138,154.88376,66.29213483146248
2026-02-19 13:45:00+00:00,154.996,155.044,154.992,155.034,320,154.92289999999997,154.88852,71.81208053691185
2026-02-19 13:46:00+00:00,155.03,155.03,155.01,155.012,161,154.93195,154.89292,62.93706293706502
2026-02-19 13:47:00+00:00,155.011,155.017,154.968,154.97,203,154.93835,154.89636000000002,52.86624203821673
2026-02-19 13:48:00+00:00,154.969,154.97,154.912,154.914,376,154.94155,154.89856,46.36871508379747
2026-02-19 13:49:00+00:00,154.914,154.917,154.843,154.858,365,154.9432,154.89964,37.99999999999886
2026-02-19 13:50:00+00:00,154.86,154.882,154.813,154.823,244,154.93885,154.89994,36.10451306413298
2026-02-19 13:51:00+00:00,154.822,154.862,154.822,154.852,283,154.93625,154.90078000000003,41.13636363636268
2026-02-19 13:52:00+00:00,154.854,154.869,154.807,154.826,401,154.93064999999999,154.90092,39.00862068965405
2026-02-19 13:53:00+00:00,154.824,154.844,154.796,154.842,316,154.92515,154.90092,43.77777777777949
2026-02-19 13:54:00+00:00,154.844,154.89,154.834,154.868,323,154.92155,154.90168000000003,48.47826086956407
2026-02-19 13:55:00+00:00,154.867,154.88,154.856,154.857,241,154.9167,154.90212000000002,40.669856459329296
2026-02-19 13:56:00+00:00,154.858,154.884,154.838,154.868,427,154.9131,154.90252,35.41666666666683
2026-02-19 13:57:00+00:00,154.868,154.894,154.868,154.882,253,154.9107,154.90320000000003,36.41025641025663
2026-02-19 13:58:00+00:00,154.88,154.91,154.872,154.902,321,154.9094,154.90404,38.154613466329394
2026-02-19 13:59:00+00:00,154.902,154.929,154.9,154.917,196,154.91035,154.90472,34.5646437994732
2026-02-19 14:00:00+00:00,154.916,154.933,154.896,154.93,343,154.91275000000002,154.90552,38.918918918919914
2026-02-19 14:01:00+00:00,154.931,154.934,154.904,154.927,263,154.91235,154.90634,43.504531722053756
2026-02-19 14:02:00+00:00,154.926,154.964,154.915,154.944,248,154.91055,154.90706,55.13698630137004
2026-02-19 14:03:00+00:00,154.946,154.985,154.946,154.953,272,154.9088,154.908,69.38775510203797
2026-02-19 14:04:00+00:00,154.952,154.992,154.952,154.99,246,154.90845,154.90972000000002,83.80566801618883
2026-02-19 14:05:00+00:00,154.99,155.029,154.977,155.025,246,154.90800000000002,154.91222,84.18972332015268
2026-02-19 14:06:00+00:00,155.026,155.041,155.018,155.04,214,154.9094,154.91516,94.21487603305417
2026-02-19 14:07:00+00:00,155.038,155.076,155.034,155.048,321,154.9133,154.91818,94.01709401708997
2026-02-19 14:08:00+00:00,155.049,155.058,155.044,155.053,241,154.92025,154.92098,93.42723004694435
2026-02-19 14:09:00+00:00,155.054,155.055,155.034,155.036,175,154.92915,154.92354,90.86757990867207
2026-02-19 14:10:00+00:00,155.04,155.056,155.007,155.036,391,154.9398,154.92588,90.3846153846117
2026-02-19 14:11:00+00:00,155.036,155.049,155.032,155.047,346,154.94955,154.92846,90.24390243901999
2026-02-19 14:12:00+00:00,155.046,155.063,155.046,155.06,301,154.96125,154.9311,89.89898989898657
2026-02-19 14:13:00+00:00,155.061,155.134,155.058,155.125,248,154.97539999999998,154.93546,91.93548387096423
2026-02-19 14:14:00+00:00,155.124,155.219,155.106,155.166,539,154.9903,154.94162,92.75362318840237
2026-02-19 14:15:00+00:00,155.168,155.184,155.109,155.145,287,155.0047,154.94748,87.07482993197799
2026-02-19 14:16:00+00:00,155.146,155.174,155.142,155.15,325,155.0188,154.95386,86.52482269504083
2026-02-19 14:17:00+00:00,155.15,155.166,155.144,155.157,205,155.03255000000001,154.96016,86.42857142857636
2026-02-19 14:18:00+00:00,155.158,155.169,155.125,155.125,292,155.0437,154.96566,74.54545454545492
2026-02-19 14:19:00+00:00,155.124,155.156,155.117,155.156,273,155.05565,154.97228,74.16974169741822
2026-02-19 14:20:00+00:00,155.158,155.187,155.158,155.182,252,155.06824999999998,154.97771999999998,75.17730496453987
2026-02-19 14:21:00+00:00,155.182,155.214,155.172,155.206,259,155.0822,154.98376,76.51006711409416
2026-02-19 14:22:00+00:00,155.212,155.24,155.18,155.234,340,155.0967,154.98968000000002,78.19314641744747
2026-02-19 14:23:00+00:00,155.235,155.262,155.228,155.248,392,155.11145,154.9956,83.33333333333333
2026-02-19 14:24:00+00:00,155.248,155.25,155.216,155.25,269,155.12445,155.0018,83.4375000000005
2026-02-19 14:25:00+00:00,155.257,155.268,155.238,155.24,336,155.1352,155.00752,80.25078369906254
2026-02-19 14:26:00+00:00,155.24,155.266,155.226,155.264,292,155.1464,155.014,80.90909090909358
2026-02-19 14:27:00+00:00,155.263,155.272,155.238,155.268,367,155.1574,155.02076,76.57992565056001
2026-02-19 14:28:00+00:00,155.27,155.282,155.265,155.274,295,155.16844999999998,155.02768,73.07692307692588
2026-02-19 14:29:00+00:00,155.276,155.28,155.248,155.273,316,155.1803,155.03518,79.90654205607166
2026-02-19 14:30:00+00:00,155.272,155.284,155.236,155.273,452,155.19215000000003,155.043,79.42583732057143
2026-02-19 14:31:00+00:00,155.274,155.276,155.226,155.248,361,155.2022,155.04926,70.04405286343132
2026-02-19 14:32:00+00:00,155.248,155.26,155.184,155.184,268,155.2084,155.05334000000002,61.38996138996152
2026-02-19 14:33:00+00:00,155.186,155.212,155.174,155.19,466,155.21165000000002,155.05738,57.264957264956124
2026-02-19 14:34:00+00:00,155.194,155.247,155.184,155.207,349,155.2137,155.06158000000002,55.55555555555696
2026-02-19 14:35:00+00:00,155.206,155.232,155.2,155.228,511,155.21785,155.06546,54.95495495495922
2026-02-19 14:36:00+00:00,155.23,155.23,155.177,155.22,532,155.22135,155.06962,46.53465346534403
2026-02-19 14:37:00+00:00,155.22,155.244,155.192,155.197,472,155.22334999999998,155.07416,37.91469194313161
2026-02-19 14:38:00+00:00,155.196,155.202,155.162,155.168,443,155.22549999999998,155.07924,32.773109243698784
2026-02-19 14:39:00+00:00,155.169,155.198,155.162,155.192,350,155.22729999999999,155.08592000000002,40.47619047619048
2026-02-19 14:40:00+00:00,155.191,155.218,155.179,155.212,472,155.2288,155.09369999999998,39.516129032253446
2026-02-19 14:41:00+00:00,155.211,155.215,155.192,155.2,377,155.2285,155.10065999999998,36.718749999997655
2026-02-19 14:42:00+00:00,155.201,155.201,155.151,155.158,408,155.2247,155.1073,30.1369863013676
2026-02-19 14:43:00+00:00,155.158,155.184,155.125,155.136,469,155.2191,155.11318,28.11501597444
2026-02-19 14:44:00+00:00,155.136,155.153,155.126,155.126,353,155.2129,155.11834,27.244582043343513
2026-02-19 14:45:00+00:00,155.128,155.155,155.114,155.152,393,155.20850000000002,155.12424,35.18518518518259
2026-02-19 14:46:00+00:00,155.152,155.162,155.137,155.145,411,155.20255,155.12978,42.69662921348386
2026-02-19 14:47:00+00:00,155.146,155.182,155.128,155.179,276,155.1981,155.13572,48.135593220339274
2026-02-19 14:48:00+00:00,155.177,155.178,155.13,155.156,369,155.1922,155.1408,41.52823920265791
2026-02-19 14:49:00+00:00,155.156,155.186,155.153,155.178,342,155.18744999999998,155.14602000000002,41.72185430463134
2026-02-19 14:50:00+00:00,155.178,155.202,155.174,155.19,298,155.18329999999997,155.15122,45.09803921568445
2026-02-19 14:51:00+00:00,155.19,155.212,155.189,155.21,258,155.1814,155.15688,52.14521452145363
2026-02-19 14:52:00+00:00,155.21,155.24,155.21,155.21,371,155.1827,155.16219999999998,57.66423357664499
2026-02-19 14:53:00+00:00,155.207,155.212,155.19,155.206,277,155.1835,155.16726,52.75590551180812
2026-02-19 14:54:00+00:00,155.208,155.211,155.166,155.18,249,155.18215,155.17106,43.846153846155694
2026-02-19 14:55:00+00:00,155.182,155.223,155.182,155.212,196,155.18135,155.1748,52.14285714285787
2026-02-19 14:56:00+00:00,155.212,155.214,155.202,155.212,190,155.18095,155.17824000000002,61.34453781513057
2026-02-19 14:57:00+00:00,155.212,155.252,155.211,155.242,197,155.1832,155.18212,71.54471544716002
2026-02-19 14:58:00+00:00,155.24,155.241,155.206,155.21,345,155.1853,155.18526,65.67164179105032
2026-02-19 14:59:00+00:00,155.212,155.22,155.194,155.216,249,155.1865,155.18886,62.90322580645938
2026-02-19 15:00:00+00:00,155.218,155.266,155.182,155.19,510,155.18540000000002,155.19194,58.426966292133514
